"id","first_name","last_name","position","height_feet","height_inches","weight_pounds","team_id","updated_at","created_at","public_id"
201180,"Sun","Sun","",NULL,NULL,NULL,1610612747,"2019-01-13 00:54:34.954987-08","2019-01-13 00:54:34.954987-08",1827
101214,"Jawad","Williams","",NULL,NULL,NULL,1610612739,"2019-01-13 00:54:54.462357-08","2019-01-13 00:54:54.462357-08",1828
201605,"Nathan","Jawai","",NULL,NULL,NULL,1610612761,"2019-01-13 01:00:01.665614-08","2019-01-13 01:00:01.665614-08",1829
201858,"Cartier","Martin","",NULL,NULL,NULL,1610612766,"2019-01-13 01:01:24.202709-08","2019-01-13 01:01:24.202709-08",1830
201612,"Malik","Hairston","",NULL,NULL,NULL,1610612759,"2019-01-13 01:01:28.610519-08","2019-01-13 01:01:28.610519-08",1831
201592,"J.R.","Giddens","",NULL,NULL,NULL,1610612738,"2019-01-13 01:01:39.358469-08","2019-01-13 01:01:39.358469-08",1832
201234,"Trey","Johnson","",NULL,NULL,NULL,1610612739,"2019-01-13 01:01:52.010322-08","2019-01-13 01:01:52.010322-08",1833
201621,"Joe","Crawford","",NULL,NULL,NULL,1610612752,"2019-01-13 01:08:35.414547-08","2019-01-13 01:08:35.414547-08",1834
200971,"Dontell","Jefferson","",NULL,NULL,NULL,1610612766,"2019-01-13 01:09:35.09201-08","2019-01-13 01:09:35.09201-08",1835
201591,"DJ","White","",NULL,NULL,NULL,1610612760,"2019-01-13 01:09:37.264172-08","2019-01-13 01:09:37.264172-08",1836
201805,"Chris","Hunter","",NULL,NULL,NULL,1610612752,"2019-01-13 01:10:56.228555-08","2019-01-13 01:10:56.228555-08",1837
201958,"Rodrigue","Beaubois","",NULL,NULL,NULL,1610612742,"2019-01-13 01:20:29.675064-08","2019-01-13 01:20:29.675064-08",1838
2431,"David","Andersen","",NULL,NULL,NULL,1610612745,"2019-01-13 01:20:30.995362-08","2019-01-13 01:20:30.995362-08",1839
201978,"Chase","Budinger","",NULL,NULL,NULL,1610612745,"2019-01-13 01:20:30.995362-08","2019-01-13 01:20:30.995362-08",1840
201966,"Jermaine","Taylor","",NULL,NULL,NULL,1610612745,"2019-01-13 01:20:30.995362-08","2019-01-13 01:20:30.995362-08",1841
201991,"Lester","Hudson","",NULL,NULL,NULL,1610612738,"2019-01-13 01:20:31.917165-08","2019-01-13 01:20:31.917165-08",1842
201971,"DeJuan","Blair","",NULL,NULL,NULL,1610612759,"2019-01-13 01:20:34.502186-08","2019-01-13 01:20:34.502186-08",1843
201985,"AJ","Price","",NULL,NULL,NULL,1610612754,"2019-01-13 01:20:35.273643-08","2019-01-13 01:20:35.273643-08",1844
201945,"Gerald","Henderson","",NULL,NULL,NULL,1610612766,"2019-01-13 01:20:36.013118-08","2019-01-13 01:20:36.013118-08",1845
201974,"Derrick","Brown","",NULL,NULL,NULL,1610612766,"2019-01-13 01:20:36.013118-08","2019-01-13 01:20:36.013118-08",1846
201972,"Jon","Brockman","",NULL,NULL,NULL,1610612758,"2019-01-13 01:20:36.321881-08","2019-01-13 01:20:36.321881-08",1847
201953,"Eric","Maynor","",NULL,NULL,NULL,1610612762,"2019-01-13 01:20:36.573964-08","2019-01-13 01:20:36.573964-08",1848
201951,"Ty","Lawson","",NULL,NULL,NULL,1610612743,"2019-01-13 01:20:36.573964-08","2019-01-13 01:20:36.573964-08",1849
201962,"Toney","Douglas","",NULL,NULL,NULL,1610612752,"2019-01-13 01:20:37.122559-08","2019-01-13 01:20:37.122559-08",1850
201941,"Jordan","Hill","",NULL,NULL,NULL,1610612752,"2019-01-13 01:20:37.122559-08","2019-01-13 01:20:37.122559-08",1851
202068,"Marcus","Landry","",NULL,NULL,NULL,1610612752,"2019-01-13 01:20:37.122559-08","2019-01-13 01:20:37.122559-08",1852
201948,"Austin","Daye","",NULL,NULL,NULL,1610612765,"2019-01-13 01:20:37.635375-08","2019-01-13 01:20:37.635375-08",1853
201934,"Hasheem","Thabeet","",NULL,NULL,NULL,1610612763,"2019-01-13 01:20:37.635375-08","2019-01-13 01:20:37.635375-08",1854
201970,"Sam","Young","",NULL,NULL,NULL,1610612763,"2019-01-13 01:20:37.635375-08","2019-01-13 01:20:37.635375-08",1855
201821,"Trey","Gilder","",NULL,NULL,NULL,1610612763,"2019-01-13 01:20:37.635375-08","2019-01-13 01:20:37.635375-08",1856
201947,"Earl","Clark","",NULL,NULL,NULL,1610612756,"2019-01-13 01:20:37.963863-08","2019-01-13 01:20:37.963863-08",1857
201944,"Terrence","Williams","",NULL,NULL,NULL,1610612751,"2019-01-13 01:20:38.777843-08","2019-01-13 01:20:38.777843-08",1858
201938,"Jonny","Flynn","G",NULL,NULL,NULL,1610612750,"2019-01-13 01:20:38.777843-08","2019-01-13 01:20:38.777843-08",1859
201943,"Brandon","Jennings","G",NULL,NULL,NULL,1610612749,"2019-01-13 01:20:55.572311-08","2019-01-13 01:20:55.572311-08",1860
201969,"DaJuan","Summers","",NULL,NULL,NULL,1610612765,"2019-01-13 01:21:24.695612-08","2019-01-13 01:21:24.695612-08",1861
201981,"Taylor","Griffin","",NULL,NULL,NULL,1610612756,"2019-01-13 01:21:25.472904-08","2019-01-13 01:21:25.472904-08",1862
201946,"Tyler","Hansbrough","",NULL,NULL,NULL,1610612754,"2019-01-13 01:21:49.673504-08","2019-01-13 01:21:49.673504-08",1863
201977,"Marcus","Thornton","",NULL,NULL,NULL,1610612740,"2019-01-13 01:21:49.795762-08","2019-01-13 01:21:49.795762-08",1864
201965,"Jeff","Ayres","",NULL,NULL,NULL,1610612757,"2019-01-13 01:27:16.532642-08","2019-01-13 01:27:16.532642-08",1865
201957,"Byron","Mullens","",NULL,NULL,NULL,1610612760,"2019-01-13 01:28:22.656486-08","2019-01-13 01:28:22.656486-08",1866
202178,"Sundiata","Gaines","",NULL,NULL,NULL,1610612762,"2019-01-13 01:29:35.95201-08","2019-01-13 01:29:35.95201-08",1867
202132,"Cedric","Jackson","",NULL,NULL,NULL,1610612739,"2019-01-13 01:31:42.271588-08","2019-01-13 01:31:42.271588-08",1868
202079,"Antonio","Anderson","",NULL,NULL,NULL,1610612760,"2019-01-13 01:35:56.090009-08","2019-01-13 01:35:56.090009-08",1869
202130,"Reggie","Williams","",NULL,NULL,NULL,1610612744,"2019-01-13 01:36:36.231227-08","2019-01-13 01:36:36.231227-08",1870
201785,"Othyus","Jeffers","",NULL,NULL,NULL,1610612762,"2019-01-13 01:37:08.785275-08","2019-01-13 01:37:08.785275-08",1871
202087,"Alonzo","Gee","",NULL,NULL,NULL,1610612764,"2019-01-13 01:37:17.805957-08","2019-01-13 01:37:17.805957-08",1872
201802,"Oliver","Lafayette","",NULL,NULL,NULL,1610612738,"2019-01-13 01:42:11.110732-08","2019-01-13 01:42:11.110732-08",1873
202238,"Kenny","Hasbrouck","",NULL,NULL,NULL,1610612748,"2019-01-13 01:42:11.689725-08","2019-01-13 01:42:11.689725-08",1874
202382,"Derrick","Caracter","",NULL,NULL,NULL,1610612747,"2019-01-13 01:51:59.412971-08","2019-01-13 01:51:59.412971-08",1875
202365,"Devin","Ebanks","",NULL,NULL,NULL,1610612747,"2019-01-13 01:51:59.412971-08","2019-01-13 01:51:59.412971-08",1876
202081,"Garret","Siler","",NULL,NULL,NULL,1610612756,"2019-01-13 01:51:59.439077-08","2019-01-13 01:51:59.439077-08",1877
202356,"Armon","Johnson","",NULL,NULL,NULL,1610612757,"2019-01-13 01:51:59.439077-08","2019-01-13 01:51:59.439077-08",1878
202337,"Luke","Babbitt","",NULL,NULL,NULL,1610612757,"2019-01-13 01:51:59.439077-08","2019-01-13 01:51:59.439077-08",1879
201623,"Semih","Erden","",NULL,NULL,NULL,1610612738,"2019-01-13 01:52:00.506047-08","2019-01-13 01:52:00.506047-08",1880
200817,"Pooh","Jeter","",NULL,NULL,NULL,1610612758,"2019-01-13 01:52:06.650127-08","2019-01-13 01:52:06.650127-08",1881
201593,"Nikola","Pekovic","",NULL,NULL,NULL,1610612750,"2019-01-13 01:52:06.650127-08","2019-01-13 01:52:06.650127-08",1882
202351,"Lazar","Hayward","",NULL,NULL,NULL,1610612750,"2019-01-13 01:52:06.650127-08","2019-01-13 01:52:06.650127-08",1883
202345,"Damion","James","",NULL,NULL,NULL,1610612751,"2019-01-13 01:52:07.571822-08","2019-01-13 01:52:07.571822-08",1884
202361,"Landry","Fields","G",NULL,NULL,NULL,1610612752,"2019-01-13 01:52:08.046225-08","2019-01-13 01:52:08.046225-08",1885
202360,"Andy","Rautins","",NULL,NULL,NULL,1610612752,"2019-01-13 01:52:08.046225-08","2019-01-13 01:52:08.046225-08",1886
202395,"Sherron","Collins","",NULL,NULL,NULL,1610612766,"2019-01-13 01:52:08.499178-08","2019-01-13 01:52:08.499178-08",1887
202346,"Dominique","Jones","",NULL,NULL,NULL,1610612742,"2019-01-13 01:52:08.499178-08","2019-01-13 01:52:08.499178-08",1888
202399,"Jeff","Adrien","",NULL,NULL,NULL,1610612744,"2019-01-13 01:52:08.808233-08","2019-01-13 01:52:08.808233-08",1889
202379,"Jeremy","Evans","",NULL,NULL,NULL,1610612762,"2019-01-13 01:52:09.328851-08","2019-01-13 01:52:09.328851-08",1890
201814,"Gary","Forbes","",NULL,NULL,NULL,1610612743,"2019-01-13 01:52:09.328851-08","2019-01-13 01:52:09.328851-08",1891
202348,"Jordan","Crawford","",NULL,NULL,NULL,1610612737,"2019-01-13 01:52:09.528061-08","2019-01-13 01:52:09.528061-08",1892
202333,"Xavier","Henry","",NULL,NULL,NULL,1610612763,"2019-01-13 01:52:09.528061-08","2019-01-13 01:52:09.528061-08",1893
202336,"Larry","Sanders","",NULL,NULL,NULL,1610612749,"2019-01-13 01:52:09.790105-08","2019-01-13 01:52:09.790105-08",1894
201600,"Omer","Asik","",NULL,NULL,NULL,1610612741,"2019-01-13 01:52:10.102487-08","2019-01-13 01:52:10.102487-08",1895
202332,"Cole","Aldrich","",NULL,NULL,NULL,1610612760,"2019-01-13 01:52:10.102487-08","2019-01-13 01:52:10.102487-08",1896
202341,"James","Anderson","",NULL,NULL,NULL,1610612759,"2019-01-13 01:52:10.819978-08","2019-01-13 01:52:10.819978-08",1897
202390,"Gary","Neal","",NULL,NULL,NULL,1610612759,"2019-01-13 01:52:10.819978-08","2019-01-13 01:52:10.819978-08",1898
202412,"Manny","Harris","",NULL,NULL,NULL,1610612739,"2019-01-13 01:52:10.885222-08","2019-01-13 01:52:10.885222-08",1899
202344,"Trevor","Booker","",NULL,NULL,NULL,1610612764,"2019-01-13 01:52:18.939034-08","2019-01-13 01:52:18.939034-08",1900
202380,"Hamady","Ndiaye","",NULL,NULL,NULL,1610612764,"2019-01-13 01:52:18.939034-08","2019-01-13 01:52:18.939034-08",1901
202396,"Samardo","Samuels","",NULL,NULL,NULL,1610612739,"2019-01-13 01:52:21.050873-08","2019-01-13 01:52:21.050873-08",1902
202376,"Luke","Harangody","",NULL,NULL,NULL,1610612738,"2019-01-13 01:52:25.512137-08","2019-01-13 01:52:25.512137-08",1903
202338,"Kevin","Seraphin","",NULL,NULL,NULL,1610612764,"2019-01-13 01:52:28.14525-08","2019-01-13 01:52:28.14525-08",1904
202349,"Greivis","Vasquez","",NULL,NULL,NULL,1610612763,"2019-01-13 01:52:28.96348-08","2019-01-13 01:52:28.96348-08",1905
201168,"Tiago","Splitter","",NULL,NULL,NULL,1610612759,"2019-01-13 01:52:49.556247-08","2019-01-13 01:52:49.556247-08",1906
202378,"Willie","Warren","",NULL,NULL,NULL,1610612746,"2019-01-13 01:52:49.556247-08","2019-01-13 01:52:49.556247-08",1907
202343,"Elliot","Williams","",NULL,NULL,NULL,1610612757,"2019-01-13 01:52:59.694253-08","2019-01-13 01:52:59.694253-08",1908
202374,"Solomon","Alabi","",NULL,NULL,NULL,1610612761,"2019-01-13 01:53:57.678914-08","2019-01-13 01:53:57.678914-08",1909
202342,"Craig","Brackins","",NULL,NULL,NULL,1610612755,"2019-01-13 01:53:57.679598-08","2019-01-13 01:53:57.679598-08",1910
202386,"Ben","Uzoh","",NULL,NULL,NULL,1610612751,"2019-01-13 01:53:58.75668-08","2019-01-13 01:53:58.75668-08",1911
202371,"Gani","Lawal","",NULL,NULL,NULL,1610612756,"2019-01-13 01:54:35.138632-08","2019-01-13 01:54:35.138632-08",1912
201963,"Christian","Eyenga","",NULL,NULL,NULL,1610612739,"2019-01-13 02:00:14.853089-08","2019-01-13 02:00:14.853089-08",1913
202220,"Zabian","Dowdell","",NULL,NULL,NULL,1610612756,"2019-01-13 02:01:00.570663-08","2019-01-13 02:01:00.570663-08",1914
202082,"Larry","Owens","",NULL,NULL,NULL,1610612759,"2019-01-13 02:01:45.323727-08","2019-01-13 02:01:45.323727-08",1915
202419,"Chris","Johnson","",NULL,NULL,NULL,1610612757,"2019-01-13 02:02:45.225389-08","2019-01-13 02:02:45.225389-08",1916
202377,"Pape","Sy","",NULL,NULL,NULL,1610612737,"2019-01-13 02:06:22.381552-08","2019-01-13 02:06:22.381552-08",1917
202408,"Marcus","Cousin","",NULL,NULL,NULL,1610612762,"2019-01-13 02:08:05.267423-08","2019-01-13 02:08:05.267423-08",1918
202077,"Jerel","McNeal","",NULL,NULL,NULL,1610612740,"2019-01-13 02:08:06.382084-08","2019-01-13 02:08:06.382084-08",1919
201607,"Patrick","Ewing","",NULL,NULL,NULL,1610612740,"2019-01-13 02:10:27.204167-08","2019-01-13 02:10:27.204167-08",1920
202354,"Dexter","Pittman","",NULL,NULL,NULL,1610612748,"2019-01-13 02:11:05.450239-08","2019-01-13 02:11:05.450239-08",1921
202392,"Marqus","Blakely","",NULL,NULL,NULL,1610612745,"2019-01-13 02:12:28.620779-08","2019-01-13 02:12:28.620779-08",1922
202712,"Justin","Harper","",NULL,NULL,NULL,1610612753,"2019-01-13 02:22:10.253005-08","2019-01-13 02:22:10.253005-08",1923
202707,"JaJuan","Johnson","",NULL,NULL,NULL,1610612738,"2019-01-13 02:22:10.659451-08","2019-01-13 02:22:10.659451-08",1924
201880,"Greg","Stiemsma","",NULL,NULL,NULL,1610612738,"2019-01-13 02:22:10.659451-08","2019-01-13 02:22:10.659451-08",1925
202725,"Josh","Harrellson","",NULL,NULL,NULL,1610612752,"2019-01-13 02:22:10.659451-08","2019-01-13 02:22:10.659451-08",1926
202366,"Jerome","Jordan","",NULL,NULL,NULL,1610612752,"2019-01-13 02:22:10.659451-08","2019-01-13 02:22:10.659451-08",1927
202727,"Travis","Leslie","",NULL,NULL,NULL,1610612746,"2019-01-13 02:22:13.029567-08","2019-01-13 02:22:13.029567-08",1928
202717,"Trey","Thompkins","",NULL,NULL,NULL,1610612746,"2019-01-13 02:22:13.029567-08","2019-01-13 02:22:13.029567-08",1929
202724,"Charles","Jenkins","",NULL,NULL,NULL,1610612744,"2019-01-13 02:22:13.029567-08","2019-01-13 02:22:13.029567-08",1930
202719,"Jeremy","Tyler","",NULL,NULL,NULL,1610612744,"2019-01-13 02:22:13.029567-08","2019-01-13 02:22:13.029567-08",1931
202726,"Andrew","Goudelock","",NULL,NULL,NULL,1610612747,"2019-01-13 02:22:14.243502-08","2019-01-13 02:22:14.243502-08",1932
202708,"Norris","Cole","",NULL,NULL,NULL,1610612748,"2019-01-13 02:22:14.335963-08","2019-01-13 02:22:14.335963-08",1933
202227,"Terrel","Harris","",NULL,NULL,NULL,1610612748,"2019-01-13 02:22:14.335963-08","2019-01-13 02:22:14.335963-08",1934
202148,"Mickell","Gladness","",NULL,NULL,NULL,1610612748,"2019-01-13 02:22:14.335963-08","2019-01-13 02:22:14.335963-08",1935
202951,"Jeremy","Pargo","",NULL,NULL,NULL,1610612763,"2019-01-13 02:22:15.375145-08","2019-01-13 02:22:15.375145-08",1936
202729,"Josh","Selby","",NULL,NULL,NULL,1610612763,"2019-01-13 02:22:15.375145-08","2019-01-13 02:22:15.375145-08",1937
202715,"Tyler","Honeycutt","",NULL,NULL,NULL,1610612758,"2019-01-13 02:22:15.985423-08","2019-01-13 02:22:15.985423-08",1939
202731,"Vernon","Macklin","",NULL,NULL,NULL,1610612765,"2019-01-13 02:22:18.150962-08","2019-01-13 02:22:18.150962-08",1940
202682,"Derrick","Williams","",NULL,NULL,NULL,1610612750,"2019-01-13 02:22:18.32625-08","2019-01-13 02:22:18.32625-08",1941
202723,"Malcolm","Lee","",NULL,NULL,NULL,1610612750,"2019-01-13 02:22:18.32625-08","2019-01-13 02:22:18.32625-08",1942
202701,"Nolan","Smith","",NULL,NULL,NULL,1610612757,"2019-01-13 02:22:18.560506-08","2019-01-13 02:22:18.560506-08",1943
202359,"Darington","Hobson","",NULL,NULL,NULL,1610612749,"2019-01-13 02:22:18.948829-08","2019-01-13 02:22:18.948829-08",1944
202809,"Cory","Higgins","",NULL,NULL,NULL,1610612766,"2019-01-13 02:22:18.948829-08","2019-01-13 02:22:18.948829-08",1945
202862,"Dennis","Horner","",NULL,NULL,NULL,1610612751,"2019-01-13 02:22:19.529103-08","2019-01-13 02:22:19.529103-08",1946
202698,"Chris","Singleton","",NULL,NULL,NULL,1610612764,"2019-01-13 02:22:19.529103-08","2019-01-13 02:22:19.529103-08",1947
201291,"Carldell","Johnson","",NULL,NULL,NULL,1610612740,"2019-01-13 02:22:20.080362-08","2019-01-13 02:22:20.080362-08",1948
201274,"Ivan","Johnson","",NULL,NULL,NULL,1610612737,"2019-01-13 02:22:26.683033-08","2019-01-13 02:22:26.683033-08",1949
202874,"Chris","Wright","",NULL,NULL,NULL,1610612744,"2019-01-13 02:22:35.646734-08","2019-01-13 02:22:35.646734-08",1950
202350,"Daniel","Orton","",NULL,NULL,NULL,1610612753,"2019-01-13 02:22:52.274321-08","2019-01-13 02:22:52.274321-08",1951
202970,"Gustavo","Ayon","",NULL,NULL,NULL,1610612740,"2019-01-13 02:23:05.212072-08","2019-01-13 02:23:05.212072-08",1952
202706,"Jordan","Hamilton","",NULL,NULL,NULL,1610612743,"2019-01-13 02:23:06.510157-08","2019-01-13 02:23:06.510157-08",1953
202686,"Jan","Vesely","",NULL,NULL,NULL,1610612764,"2019-01-13 02:23:13.939264-08","2019-01-13 02:23:13.939264-08",1954
202933,"Julyan","Stone","",NULL,NULL,NULL,1610612743,"2019-01-13 02:23:15.048375-08","2019-01-13 02:23:15.048375-08",1955
202716,"Jordan","Williams","",NULL,NULL,NULL,1610612751,"2019-01-13 02:23:15.480183-08","2019-01-13 02:23:15.480183-08",1956
202721,"Darius","Morris","",NULL,NULL,NULL,1610612747,"2019-01-13 02:23:21.972747-08","2019-01-13 02:23:21.972747-08",1957
202814,"Mychel","Thompson","",NULL,NULL,NULL,1610612739,"2019-01-13 02:23:32.139005-08","2019-01-13 02:23:32.139005-08",1958
202730,"Lavoy","Allen","",NULL,NULL,NULL,1610612755,"2019-01-13 02:23:35.649615-08","2019-01-13 02:23:35.649615-08",1959
202388,"Donald","Sloan","",NULL,NULL,NULL,1610612737,"2019-01-13 02:23:48.862648-08","2019-01-13 02:23:48.862648-08",1960
202952,"Malcolm","Thomas","",NULL,NULL,NULL,1610612759,"2019-01-13 02:24:25.730014-08","2019-01-13 02:24:25.730014-08",1961
202622,"Courtney","Fortson","",NULL,NULL,NULL,1610612746,"2019-01-13 02:25:04.231213-08","2019-01-13 02:25:04.231213-08",1962
202385,"Ryan","Reid","",NULL,NULL,NULL,1610612760,"2019-01-13 02:27:59.075623-08","2019-01-13 02:27:59.075623-08",1963
202962,"Greg","Smith","",NULL,NULL,NULL,1610612745,"2019-01-13 02:29:37.640848-08","2019-01-13 02:29:37.640848-08",1964
201286,"Eric","Dawson","",NULL,NULL,NULL,1610612759,"2019-01-13 02:29:48.474039-08","2019-01-13 02:29:48.474039-08",1965
202732,"DeAndre","Liggins","",NULL,NULL,NULL,1610612753,"2019-01-13 02:24:34.124899-08","2019-01-13 02:24:34.124899-08",1966
201041,"Walker","Russell","",NULL,NULL,NULL,1610612765,"2019-01-13 02:25:35.040448-08","2019-01-13 02:25:35.040448-08",1967
202880,"Jeff","Foote","",NULL,NULL,NULL,1610612740,"2019-01-13 02:31:53.632624-08","2019-01-13 02:31:53.632624-08",1968
202536,"Jerry","Smith","",NULL,NULL,NULL,1610612751,"2019-01-13 02:32:39.114848-08","2019-01-13 02:32:39.114848-08",1969
202775,"Edwin","Ubiles","",NULL,NULL,NULL,1610612764,"2019-01-13 02:32:57.570469-08","2019-01-13 02:32:57.570469-08",1970
202458,"Justin","Dentmon","",NULL,NULL,NULL,1610612759,"2019-01-13 02:33:43.508079-08","2019-01-13 02:33:43.508079-08",1971
202728,"Keith","Benson","",NULL,NULL,NULL,1610612744,"2019-01-13 02:33:45.146323-08","2019-01-13 02:33:45.146323-08",1972
202406,"Jerome","Dyson","",NULL,NULL,NULL,1610612740,"2019-01-13 02:36:03.696042-08","2019-01-13 02:36:03.696042-08",1973
202810,"D.J.","Kennedy","",NULL,NULL,NULL,1610612739,"2019-01-13 02:37:31.915273-08","2019-01-13 02:37:31.915273-08",1974
201182,"Derrick","Byars","",NULL,NULL,NULL,1610612759,"2019-01-13 02:37:55.155305-08","2019-01-13 02:37:55.155305-08",1975
202918,"Xavier","Silas","",NULL,NULL,NULL,1610612755,"2019-01-13 02:37:58.897746-08","2019-01-13 02:37:58.897746-08",1976
202067,"Diamon","Simpson","",NULL,NULL,NULL,1610612745,"2019-01-13 02:38:02.074014-08","2019-01-13 02:38:02.074014-08",1977
203096,"Jared","Sullinger","",NULL,NULL,NULL,1610612738,"2019-01-13 02:45:57.522687-08","2019-01-13 02:45:57.522687-08",1978
203126,"Kris","Joseph","",NULL,NULL,NULL,1610612738,"2019-01-13 02:45:57.522687-08","2019-01-13 02:45:57.522687-08",1979
203099,"Jared","Cunningham","",NULL,NULL,NULL,1610612742,"2019-01-13 02:46:00.222544-08","2019-01-13 02:46:00.222544-08",1980
203108,"Bernard","James","",NULL,NULL,NULL,1610612742,"2019-01-13 02:46:00.222544-08","2019-01-13 02:46:00.222544-08",1981
203135,"Robert","Sacre","",NULL,NULL,NULL,1610612747,"2019-01-13 02:46:00.222544-08","2019-01-13 02:46:00.222544-08",1982
201935,"James","Harden","G",6,5,220,1610612745,"2018-11-16 06:14:52.801623-08","2018-11-16 06:14:52.801623-08",192
203122,"Kevin","Murphy","",NULL,NULL,NULL,1610612762,"2019-01-13 02:46:03.615849-08","2019-01-13 02:46:03.615849-08",1984
201964,"Victor","Claver","",NULL,NULL,NULL,1610612757,"2019-01-13 02:46:04.179348-08","2019-01-13 02:46:04.179348-08",1985
200777,"Joel","Freeland","",NULL,NULL,NULL,1610612757,"2019-01-13 02:46:04.179348-08","2019-01-13 02:46:04.179348-08",1986
203093,"Terrence","Jones","",NULL,NULL,NULL,1610612745,"2019-01-13 02:46:04.180978-08","2019-01-13 02:46:04.180978-08",1987
203091,"Royce","White","",NULL,NULL,NULL,1610612745,"2019-01-13 02:46:04.180978-08","2019-01-13 02:46:04.180978-08",1989
203119,"Kim","English","",NULL,NULL,NULL,1610612765,"2019-01-13 02:46:04.180978-08","2019-01-13 02:46:04.180978-08",1990
202713,"Kyle","Singler","",NULL,NULL,NULL,1610612765,"2019-01-13 02:46:04.180978-08","2019-01-13 02:46:04.180978-08",1991
201986,"Nando","De Colo","",NULL,NULL,NULL,1610612759,"2019-01-13 02:46:04.2228-08","2019-01-13 02:46:04.2228-08",1992
203148,"Brian","Roberts","",NULL,NULL,NULL,1610612740,"2019-01-13 02:46:04.2228-08","2019-01-13 02:46:04.2228-08",1993
203162,"Ben","Hansbrough","",NULL,NULL,NULL,1610612754,"2019-01-13 02:46:04.252682-08","2019-01-13 02:46:04.252682-08",1994
203111,"Orlando","Johnson","",NULL,NULL,NULL,1610612754,"2019-01-13 02:46:04.252682-08","2019-01-13 02:46:04.252682-08",1995
203080,"Thomas","Robinson","",NULL,NULL,NULL,1610612758,"2019-01-13 02:46:04.395306-08","2019-01-13 02:46:04.395306-08",1996
203104,"Marquis","Teague","",NULL,NULL,NULL,1610612741,"2019-01-13 02:46:04.395306-08","2019-01-13 02:46:04.395306-08",1997
203105,"Festus","Ezeli","",NULL,NULL,NULL,1610612744,"2019-01-13 02:46:04.50556-08","2019-01-13 02:46:04.50556-08",1998
203088,"Kendall","Marshall","",NULL,NULL,NULL,1610612756,"2019-01-13 02:46:04.50556-08","2019-01-13 02:46:04.50556-08",1999
202545,"Luke","Zeller","",NULL,NULL,NULL,1610612756,"2019-01-13 02:46:04.50556-08","2019-01-13 02:46:04.50556-08",2000
203113,"Quincy","Miller","",NULL,NULL,NULL,1610612743,"2019-01-13 02:46:06.227253-08","2019-01-13 02:46:06.227253-08",2001
203146,"Maalik","Wayns","",NULL,NULL,NULL,1610612755,"2019-01-13 02:46:06.227253-08","2019-01-13 02:46:06.227253-08",2002
203102,"Arnett","Moultrie","",NULL,NULL,NULL,1610612755,"2019-01-13 02:46:06.227253-08","2019-01-13 02:46:06.227253-08",2003
203100,"Tony","Wroten","",NULL,NULL,NULL,1610612763,"2019-01-13 02:46:06.533369-08","2019-01-13 02:46:06.533369-08",2004
203103,"Perry","Jones III","",NULL,NULL,NULL,1610612760,"2019-01-13 02:46:13.965427-08","2019-01-13 02:46:13.965427-08",2005
203144,"Alexey","Shved","",NULL,NULL,NULL,1610612750,"2019-01-13 02:46:20.206686-08","2019-01-13 02:46:20.206686-08",2006
203143,"Pablo","Prigioni","",NULL,NULL,NULL,1610612752,"2019-01-13 02:46:21.755389-08","2019-01-13 02:46:21.755389-08",2008
203142,"Chris","Copeland","",NULL,NULL,NULL,1610612752,"2019-01-13 02:46:21.755389-08","2019-01-13 02:46:21.755389-08",2009
203117,"Doron","Lamb","",NULL,NULL,NULL,1610612749,"2019-01-13 02:46:21.759834-08","2019-01-13 02:46:21.759834-08",2010
203106,"Jeffery","Taylor","",NULL,NULL,NULL,1610612766,"2019-01-13 02:46:21.870654-08","2019-01-13 02:46:21.870654-08",2011
203094,"Andrew","Nicholson","",NULL,NULL,NULL,1610612753,"2019-01-13 02:46:22.216855-08","2019-01-13 02:46:22.216855-08",2012
203129,"Tornike","Shengelia","",NULL,NULL,NULL,1610612751,"2019-01-13 02:46:32.104918-08","2019-01-13 02:46:32.104918-08",2013
203116,"Tyshawn","Taylor","",NULL,NULL,NULL,1610612751,"2019-01-13 02:46:32.104918-08","2019-01-13 02:46:32.104918-08",2014
203141,"Mirza","Teletovic","",NULL,NULL,NULL,1610612751,"2019-01-13 02:46:32.104918-08","2019-01-13 02:46:32.104918-08",2015
203159,"Scott","Machado","",NULL,NULL,NULL,1610612745,"2019-01-13 02:46:34.591988-08","2019-01-13 02:46:34.591988-08",2016
203199,"DeQuan","Jones","F",NULL,NULL,NULL,1610612753,"2019-01-13 02:46:39.407858-08","2019-01-13 02:46:39.407858-08",2017
203139,"Viacheslav","Kravtsov","",NULL,NULL,NULL,1610612765,"2019-01-13 02:46:41.555272-08","2019-01-13 02:46:41.555272-08",2018
203197,"Diante","Garrett","",NULL,NULL,NULL,1610612756,"2019-01-13 02:46:45.803833-08","2019-01-13 02:46:45.803833-08",2019
203112,"Quincy","Acy","",NULL,NULL,NULL,1610612761,"2019-01-13 02:46:59.029891-08","2019-01-13 02:46:59.029891-08",2020
203130,"Darius","Johnson-Odom","",NULL,NULL,NULL,1610612747,"2019-01-13 02:47:20.368797-08","2019-01-13 02:47:20.368797-08",2021
203158,"Kevin","Jones","",NULL,NULL,NULL,1610612739,"2019-01-13 02:50:26.640857-08","2019-01-13 02:50:26.640857-08",2022
202363,"Jarvis","Varnado","",NULL,NULL,NULL,1610612738,"2019-01-13 02:53:01.831176-08","2019-01-13 02:53:01.831176-08",2023
203187,"Chris","Johnson","",NULL,NULL,NULL,1610612763,"2019-01-13 02:56:19.405507-08","2019-01-13 02:56:19.405507-08",2024
